"","Year","Article","Part","Chapter","CRTOT","CONVIC","ACQUIT","CMED","CCLOSE","CONFES","RECONC","CIRCUMS","SPONS","AMNESTY","DEATH","COTHER","PROB","RELAMN","RELOTHR","SAMEVERD","CNOTCR","DENOPR","CEDU","LIFEIMP","IMP","IMP1","IMP12","IMP23","IMP35","IMP510","IMP1015","IMP1525","RESTOL","DISBAT","ARREST","CORRW","SRVRSTR","PUBLW","FINE","DEPR"
"5817",2019,"Article  235-4",1,"VII",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5818",2019,"Article  235-4",2,"VII",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5819",2019,"Article  235-4",3,"VII",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5820",2019,"Article  235-4",4,"VII",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5821",2019,"Article  235-5",1,"VII",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5822",2019,"Article  235-5",2,"VII",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5823",2019,"Article  235-5",3,"VII",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5824",2019,"Article  235-5",4,"VII",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5825",2019,"Article  236",0,"VIII",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5826",2019,"Article  237",0,"VIII",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5827",2019,"Article  238",1,"VIII",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5828",2019,"Article  238",2,"VIII",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5829",2019,"Article  239",1,"VIII",6,3,0,0,3,0,0,0,0,0,0,2,0,0,0,0,NA,1,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0
"5830",2019,"Article  239",2,"VIII",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5831",2019,"Article  239-1",1,"VIII",1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,NA,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5832",2019,"Article  239-1",2,"VIII",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5833",2019,"Article  239-1",3,"VIII",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5834",2019,"Article  239-2",1,"VIII",4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
"5835",2019,"Article  239-2",2,"VIII",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5836",2019,"Article  239-2",3,"VIII",3,1,0,0,2,0,0,0,0,0,0,2,0,0,0,0,NA,0,NA,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"5837",2019,"Article  240",1,"VIII",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"5838",2019,"Article  240",2,"VIII",87,79,0,0,8,0,0,3,2,1,1,1,9,3,0,0,NA,0,NA,0,1,1,0,0,0,0,0,0,2,0,0,0,0,0,64,0
"5839",2019,"Article  240",3,"VIII",4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
"5840",2019,"Article  240",4,"VIII",1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,NA,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5841",2019,"Article  241",1,"VIII",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5842",2019,"Article  241",2,"VIII",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5843",2019,"Article  242",1,"VIII",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"5844",2019,"Article  242",2,"VIII",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5845",2019,"Article  243",1,"VIII",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5846",2019,"Article  243",2,"VIII",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5847",2019,"Article  243",3,"VIII",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5848",2019,"Article  244",1,"VIII",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5849",2019,"Article  244",2,"VIII",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5850",2019,"Article  245",1,"VIII",2,2,0,0,0,0,0,0,0,0,0,0,1,1,0,0,NA,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5851",2019,"Article  245",2,"VIII",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5852",2019,"Article  246",1,"VIII",236,111,4,0,121,0,0,0,1,0,2,118,35,5,0,0,NA,0,NA,0,5,2,2,1,0,0,0,0,2,0,1,0,0,0,63,0
"5853",2019,"Article  246",2,"VIII",59,32,0,0,27,0,0,2,0,0,0,25,27,0,0,0,NA,0,NA,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,2,0
"5854",2019,"Article  246",3,"VIII",24,24,0,0,0,0,0,0,0,0,0,0,19,0,0,0,NA,0,NA,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,0
"5855",2019,"Article  246",4,"VIII",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5856",2019,"Article  247",0,"VIII",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5857",2019,"Article  248",1,"VIII",1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5858",2019,"Article  248",2,"VIII",2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
"5859",2019,"Article  249",1,"VIII",354,220,0,1,133,116,0,1,0,0,1,15,55,1,4,0,NA,0,NA,0,5,0,1,1,3,0,0,0,6,0,0,0,0,0,149,0
"5860",2019,"Article  249",2,"VIII",16,15,0,0,1,0,0,0,0,0,1,0,8,0,0,0,NA,0,NA,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,6,0
"5861",2019,"Article  250",0,"VIII",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5862",2019,"Article  251",0,"VIII",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5863",2019,"Article  252",1,"VIII",4,3,0,0,1,1,0,0,0,0,0,0,1,0,0,0,NA,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
"5864",2019,"Article  252",2,"VIII",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5865",2019,"Article  253",1,"VIII",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5866",2019,"Article  253",2,"VIII",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5867",2019,"Article  254",0,"VIII",9,3,0,0,6,3,0,0,0,0,0,3,0,0,0,0,NA,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0
"5868",2019,"Article  255",1,"IX",5,1,0,0,4,0,0,0,0,0,0,4,1,0,0,0,NA,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5869",2019,"Article  256",1,"IX",2,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,NA,0,NA,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"5870",2019,"Article  256",2,"IX",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5871",2019,"Article  257",0,"IX",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"5872",2019,"Article  258",1,"IX",2,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,NA,0,NA,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"5873",2019,"Article  258",2,"IX",3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,3,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0
"5874",2019,"Article  258",3,"IX",2,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,NA,0,NA,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"5875",2019,"Article  258-1",1,"IX",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5876",2019,"Article  258-1",2,"IX",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5877",2019,"Article  258-2",1,"IX",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5878",2019,"Article  258-2",2,"IX",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5879",2019,"Article  258-3",1,"IX",97,42,1,0,54,1,0,0,0,0,1,52,2,0,0,0,NA,0,NA,0,39,0,0,0,8,25,6,0,0,0,0,0,0,0,1,0
"5880",2019,"Article  258-4",1,"IX",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5881",2019,"Article  258-4",2,"IX",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5882",2019,"Article  258-5",1,"IX",7,4,0,0,3,0,0,0,0,0,0,3,1,0,0,0,NA,0,NA,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0
"5883",2019,"Article  258-5",2,"IX",8,7,0,0,1,0,0,0,0,0,0,1,6,0,0,0,NA,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"5884",2019,"Article  258-5",3,"IX",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5885",2019,"Article  259",1,"IX",83,74,0,9,0,0,0,0,0,0,0,0,63,0,0,0,NA,0,NA,0,9,1,3,3,2,0,0,0,0,0,1,0,0,0,0,0
"5886",2019,"Article  259",2,"IX",11,8,0,2,1,0,0,0,0,0,0,1,4,0,0,0,NA,0,NA,0,4,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0
"5887",2019,"Article  260",1,"IX",5,2,0,0,3,0,0,0,0,0,0,3,1,0,0,0,NA,0,NA,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"5888",2019,"Article  260",2,"IX",220,33,0,0,187,0,0,1,0,0,7,179,30,0,0,0,NA,0,NA,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0
"5889",2019,"Article  260",3,"IX",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5890",2019,"Article  260",4,"IX",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5891",2019,"Article  260",5,"IX",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5892",2019,"Article  261",0,"IX",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5893",2019,"Article  262",1,"IX",5,3,0,1,1,0,0,0,0,0,0,1,2,0,0,0,NA,0,NA,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"5894",2019,"Article  262",2,"IX",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"5895",2019,"Article  262",3,"IX",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5896",2019,"Article  263",1,"IX",3082,2068,4,13,997,5,0,1,0,1,81,896,1568,18,0,0,NA,13,NA,1,396,1,3,142,218,30,2,0,2,1,5,0,3,8,66,0
"5897",2019,"Article  263",2,"IX",525,462,0,3,60,1,0,6,5,0,10,38,42,0,0,0,NA,0,NA,0,23,4,1,15,3,0,0,0,0,0,4,0,0,24,367,0
"5898",2019,"Article  263-1",1,"IX",157,114,0,0,43,0,0,0,0,0,3,39,95,1,1,0,NA,1,NA,0,16,0,0,8,7,1,0,0,0,0,0,0,0,0,1,0
"5899",2019,"Article  263-1",2,"IX",7,6,0,0,1,0,0,0,0,0,0,1,1,0,0,0,NA,0,NA,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,4,0
"5900",2019,"Article  263-1",3,"IX",1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,NA,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5901",2019,"Article  264",0,"IX",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5902",2019,"Article  265",1,"IX",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"5903",2019,"Article  265",2,"IX",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5904",2019,"Article  265",3,"IX",2,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,NA,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5905",2019,"Article  265-1",1,"IX",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5906",2019,"Article  265-1",2,"IX",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5907",2019,"Article  265-1",3,"IX",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5908",2019,"Article  266",1,"IX",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5909",2019,"Article  266",2,"IX",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5910",2019,"Article  267",1,"IX",2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
"5911",2019,"Article  267",2,"IX",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5912",2019,"Article  267-1",1,"IX",17,15,0,0,2,0,0,0,2,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,12,0
"5913",2019,"Article  267-1",2,"IX",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5914",2019,"Article  267-1",3,"IX",6,6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,NA,0,NA,0,1,0,1,0,0,0,0,0,4,0,0,0,0,0,0,0
"5915",2019,"Article  267-1",4,"IX",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"5916",2019,"Article  268",1,"IX",3,2,0,0,1,0,1,0,0,0,0,0,1,0,0,0,NA,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"5917",2019,"Article  268",2,"IX",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5918",2019,"Article  269",1,"IX",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5919",2019,"Article  269",2,"IX",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5920",2019,"Article  270",1,"IX",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5921",2019,"Article  270",2,"IX",1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,NA,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5922",2019,"Article  270-1",1,"IX",1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,NA,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5923",2019,"Article  270-1",2,"IX",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5924",2019,"Article  270-1",3,"IX",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5925",2019,"Article  271",1,"X",9,1,0,0,8,1,3,0,2,0,0,2,0,0,0,0,NA,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"5926",2019,"Article  271",2,"X",6,5,1,0,0,0,0,0,0,0,0,0,1,0,0,0,NA,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,0
"5927",2019,"Article  272",1,"X",98,39,0,0,59,8,25,6,5,0,0,15,1,1,0,0,NA,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,0
"5928",2019,"Article  272",2,"X",38,38,0,0,0,0,0,0,0,0,0,0,24,13,0,0,NA,0,NA,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"5929",2019,"Article  273",1,"X",2,0,0,0,2,0,1,1,0,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5930",2019,"Article  273",2,"X",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5931",2019,"Article  274",1,"X",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5932",2019,"Article  274",2,"X",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5933",2019,"Article  275",1,"X",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5934",2019,"Article  275",2,"X",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5935",2019,"Article  276",1,"XI",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5936",2019,"Article  276",2,"XI",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5937",2019,"Article  276",3,"XI",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5938",2019,"Article  276-1",0,"XI",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5939",2019,"Article  277",1,"XI",3,3,0,0,0,0,0,0,0,0,0,0,2,0,0,0,NA,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"5940",2019,"Article  277",2,"XI",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5941",2019,"Article  277",3,"XI",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5942",2019,"Article  278",1,"XI",1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,NA,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5943",2019,"Article  278",2,"XI",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5944",2019,"Article  278",3,"XI",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5945",2019,"Article  279",1,"XI",3,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,NA,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5946",2019,"Article  279",2,"XI",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5947",2019,"Article  279",3,"XI",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5948",2019,"Article  280",1,"XI",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5949",2019,"Article  280",2,"XI",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5950",2019,"Article  280",3,"XI",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5951",2019,"Article  281",1,"XI",2,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5952",2019,"Article  281",2,"XI",1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,NA,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5953",2019,"Article  281",3,"XI",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5954",2019,"Article  282",1,"XI",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5955",2019,"Article  282",2,"XI",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5956",2019,"Article  282",3,"XI",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5957",2019,"Article  283",1,"XI",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5958",2019,"Article  283",2,"XI",1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,NA,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5959",2019,"Article  284",0,"XI",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5960",2019,"Article  285",0,"XI",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5961",2019,"Article  286",1,"XI",2772,773,5,1,1993,147,1623,2,14,1,23,155,195,55,15,0,NA,28,NA,0,5,2,1,1,1,0,0,0,15,0,6,3,1,1,477,0
"5962",2019,"Article  286",2,"XI",1106,1061,3,0,42,0,1,0,0,4,30,7,769,109,4,0,NA,0,NA,0,147,1,2,56,72,15,1,0,8,1,0,0,1,0,22,0
